"date","open","high","low","close","volume","vix_close"
"2013-01-29","149.77000427246094","150.85000610351562","149.6699981689453","150.66000366210938","105694400","13.3100004196167"
"2013-01-30","150.63999938964844","150.94000244140625","149.92999267578125","150.07000732421875","137447700","14.31999969482422"
"2013-01-31","149.88999938964844","150.3800048828125","149.60000610351562","149.6999969482422","108975800","14.279999732971191"
"2013-02-01","150.64999389648438","151.4199981689453","150.38999938964844","151.24000549316406","131173000","12.899999618530272"
"2013-02-04","150.32000732421875","151.27000427246094","149.42999267578125","149.5399932861328","159073600","14.670000076293944"
"2013-02-05","150.35000610351562","151.47999572753906","150.2899932861328","151.0500030517578","113912400","13.720000267028809"
"2013-02-06","150.52000427246094","151.25999450683594","150.41000366210938","151.16000366210938","138762800","13.40999984741211"
"2013-02-07","151.2100067138672","151.35000610351562","149.86000061035156","150.9600067138672","162490000","13.5"
"2013-02-08","151.22000122070312","151.88999938964844","151.22000122070312","151.8000030517578","103133700","13.020000457763672"
"2013-02-11","151.74000549316406","151.89999389648438","151.38999938964844","151.77000427246094","73775000","12.9399995803833"
"2013-02-12","151.77999877929688","152.3000030517578","151.61000061035156","152.02000427246094","65392700","12.640000343322754"
"2013-02-13","152.3300018310547","152.61000061035156","151.72000122070312","152.14999389648438","82322600","12.979999542236328"
"2013-02-14","151.69000244140625","152.47000122070312","151.52000427246094","152.2899932861328","80834300","12.65999984741211"
"2013-02-15","152.42999267578125","152.58999633789062","151.5500030517578","152.11000061035156","215226500","12.460000038146973"
"2013-02-19","152.3699951171875","153.27999877929688","152.16000366210938","153.25","95105400","12.3100004196167"
"2013-02-20","153.13999938964844","153.19000244140625","151.25999450683594","151.33999633789062","160574800","14.68000030517578"
"2013-02-21","150.9600067138672","151.4199981689453","149.94000244140625","150.4199981689453","183257000","15.220000267028809"
"2013-02-22","151.14999389648438","151.88999938964844","150.49000549316406","151.88999938964844","106356600","14.170000076293944"
"2013-02-25","152.6300048828125","152.86000061035156","149.0","149.0","245824800","18.989999771118164"
"2013-02-26","149.72000122070312","150.1999969482422","148.72999572753906","150.02000427246094","186596200","16.8700008392334"
"2013-02-27","149.88999938964844","152.3300018310547","149.75999450683594","151.91000366210938","150781900","14.729999542236328"
"2013-02-28","151.89999389648438","152.8699951171875","151.41000366210938","151.61000061035156","126866000","15.510000228881836"
"2013-03-01","151.08999633789062","152.33999633789062","150.41000366210938","152.11000061035156","170634800","15.359999656677246"
"2013-03-04","151.75999450683594","152.9199981689453","151.52000427246094","152.9199981689453","99010200","14.010000228881836"
"2013-03-05","153.66000366210938","154.6999969482422","153.63999938964844","154.2899932861328","121431900","13.479999542236328"
"2013-03-06","154.83999633789062","154.9199981689453","154.16000366210938","154.5","94469900","13.529999732971191"
"2013-03-07","154.6999969482422","154.97999572753906","154.52000427246094","154.77999877929688","86101400","13.0600004196167"
"2013-03-08","155.4600067138672","155.64999389648438","154.66000366210938","155.44000244140625","123477800","12.59000015258789"
"2013-03-11","155.32000732421875","156.0399932861328","155.1300048828125","156.02999877929688","83746800","11.5600004196167"
