baseline,date,portfolio_value,daily_returns,turnover,weight_spy,weight_cash
buy_and_hold_spy,2020-12-28,10522.347901665358,0.006555893842637328,0.0,1.0,0.0
buy_and_hold_spy,2020-12-29,10503.656593180029,-0.0017763438977693724,0.0,1.0,0.0
buy_and_hold_spy,2020-12-30,10526.847758921504,0.0022079135523653814,0.0,1.0,0.0
buy_and_hold_spy,2020-12-31,10584.305443298981,0.005458204174063619,0.0,1.0,0.0
buy_and_hold_spy,2021-01-04,10464.198337827132,-0.011347660563583717,0.0,1.0,0.0
buy_and_hold_spy,2021-01-05,10516.809697065832,0.005027748666471155,0.0,1.0,0.0
buy_and_hold_spy,2021-01-06,10668.068279143548,0.014382553876573168,0.0,1.0,0.0
buy_and_hold_spy,2021-01-07,10747.33231403649,0.007430026956980251,0.0,1.0,0.0
buy_and_hold_spy,2021-01-08,10766.023622521818,0.0017391579546597313,0.0,1.0,0.0
buy_and_hold_spy,2021-01-11,10735.910493259327,-0.0027970521260510806,0.0,1.0,0.0
buy_and_hold_spy,2021-01-12,10755.639092783515,0.0018376270495710223,0.0,1.0,0.0
buy_and_hold_spy,2021-01-13,10751.832171292634,-0.0003539465631042793,0.0,1.0,0.0
buy_and_hold_spy,2021-01-14,10731.756047581293,-0.0018672281515836886,0.0,1.0,0.0
buy_and_hold_spy,2021-01-15,10664.95323711341,-0.0062247790735924236,0.0,1.0,0.0
buy_and_hold_spy,2021-01-19,10706.489243457581,0.003894626204232088,0.0,1.0,0.0
buy_and_hold_spy,2021-01-20,10791.290426645526,0.007920540642187168,0.0,1.0,0.0
buy_and_hold_spy,2021-01-21,10794.751936558294,0.00032076885858067783,0.0,1.0,0.0
buy_and_hold_spy,2021-01-22,10728.98747343379,-0.0060922625652731766,0.0,1.0,0.0
buy_and_hold_spy,2021-01-25,10717.911064234742,-0.0010323815948591886,0.0,1.0,0.0
buy_and_hold_spy,2021-01-26,10708.912406026971,-0.0008395906771235806,0.0,1.0,0.0
buy_and_hold_spy,2021-01-27,10496.73462965901,-0.019813195619057256,0.0,1.0,0.0
buy_and_hold_spy,2021-01-28,10593.997037272016,0.009265968040974126,0.0,1.0,0.0
buy_and_hold_spy,2021-01-29,10377.319403647907,-0.020452869003246832,0.0,1.0,0.0
buy_and_hold_spy,2021-02-01,10453.81380808883,0.007371306737849137,0.0,1.0,0.0
buy_and_hold_spy,2021-02-02,10619.956777160995,0.015893048424452383,0.0,1.0,0.0
buy_and_hold_spy,2021-02-03,10635.186575733556,0.0014340734988032011,0.0,1.0,0.0
buy_and_hold_spy,2021-02-04,10753.216986518648,0.011098104386283447,0.0,1.0,0.0
buy_and_hold_spy,2021-02-05,10783.330115781138,0.0028003832992715694,0.0,1.0,0.0
buy_and_hold_spy,2021-02-08,10864.670845360837,0.007543192010848188,0.0,1.0,0.0
buy_and_hold_spy,2021-02-09,10865.709192704215,9.557098950874199e-05,0.0,1.0,0.0
buy_and_hold_spy,2021-02-10,10885.784260111035,0.0018475616318076593,0.0,1.0,0.0
buy_and_hold_spy,2021-02-11,10892.014344171304,0.0005723137544713097,0.0,1.0,0.0
buy_and_hold_spy,2021-02-12,10904.475568596365,0.0011440697772977515,0.0,1.0,0.0
buy_and_hold_spy,2021-02-16,10923.165820777174,0.0017139982627532024,0.0,1.0,0.0
buy_and_hold_spy,2021-02-17,10958.471743061076,0.0032322060163862965,0.0,1.0,0.0
buy_and_hold_spy,2021-02-18,10922.473941316426,-0.003284929010967663,0.0,1.0,0.0
buy_and_hold_spy,2021-02-19,10900.322179222852,-0.002028090175594799,0.0,1.0,0.0
buy_and_hold_spy,2021-02-22,10910.359184774,0.0009207989806283567,0.0,1.0,0.0
buy_and_hold_spy,2021-02-23,10916.590325138792,0.0005711214689876343,0.0,1.0,0.0
buy_and_hold_spy,2021-02-24,11059.887540047594,0.01312655422992437,0.0,1.0,0.0
buy_and_hold_spy,2021-02-25,10867.785887390972,-0.01736922296551624,0.0,1.0,0.0
buy_and_hold_spy,2021-02-26,10710.98910071373,-0.014427666159595565,0.0,1.0,0.0
buy_and_hold_spy,2021-03-01,10923.512288659804,0.01984160248393052,0.0,1.0,0.0
buy_and_hold_spy,2021-03-02,10875.054318794617,-0.004436116203713425,0.0,1.0,0.0
buy_and_hold_spy,2021-03-03,10833.518312450446,-0.0038193838050434303,0.0,1.0,0.0
buy_and_hold_spy,2021-03-04,10715.487901665354,-0.010894928810841198,0.0,1.0,0.0
buy_and_hold_spy,2021-03-05,10911.397532117377,0.01828284743073394,0.0,1.0,0.0
buy_and_hold_spy,2021-03-08,11015.582959555919,0.009548311949214128,0.0,1.0,0.0
buy_and_hold_spy,2021-03-09,11028.043127676458,0.0011311401463078852,0.0,1.0,0.0
buy_and_hold_spy,2021-03-10,11191.416466296601,0.014814354344528713,0.0,1.0,0.0
buy_and_hold_spy,2021-03-11,11260.642439333873,0.006185631036584871,0.0,1.0,0.0
